"COUNTRY","Country","VARIABLE","Variable","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LUX","Luxembourg","T-SEA-CAB","Coastal shipping (national transport)","2004","2004","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"LUX","Luxembourg","T-SEA-CAB","Coastal shipping (national transport)","2005","2005","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"LUX","Luxembourg","T-SEA-CAB","Coastal shipping (national transport)","2006","2006","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"LUX","Luxembourg","T-SEA-CAB","Coastal shipping (national transport)","2007","2007","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"LUX","Luxembourg","T-SEA-CAB","Coastal shipping (national transport)","2008","2008","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"LUX","Luxembourg","T-SEA-CAB","Coastal shipping (national transport)","2009","2009","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"LUX","Luxembourg","T-SEA-CAB","Coastal shipping (national transport)","2010","2010","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"LUX","Luxembourg","T-SEA-CAB","Coastal shipping (national transport)","2011","2011","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"LUX","Luxembourg","T-SEA-CAB","Coastal shipping (national transport)","2012","2012","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"LUX","Luxembourg","T-SEA-CAB","Coastal shipping (national transport)","2013","2013","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"LUX","Luxembourg","T-SEA-CAB","Coastal shipping (national transport)","2014","2014","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"LUX","Luxembourg","T-SEA-CAB","Coastal shipping (national transport)","2015","2015","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"LUX","Luxembourg","T-SEA-CAB","Coastal shipping (national transport)","2016","2016","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"LUX","Luxembourg","T-SEA-CAB","Coastal shipping (national transport)","2017","2017","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"LUX","Luxembourg","T-SEA-CAB","Coastal shipping (national transport)","2018","2018","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"LUX","Luxembourg","T-SEA-CAB","Coastal shipping (national transport)","2019","2019","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"LUX","Luxembourg","T-SEA-CAB","Coastal shipping (national transport)","2020","2020","TONNEKM","Tonnes-kilometres","6","Millions",,,,"M","Missing value; data cannot exist"
"POL","Poland","T-GOODS-RD-REW","Road freight transport for hire and reward","1992","1992","TONNEKM","Tonnes-kilometres","6","Millions",,,21643,,
"POL","Poland","T-GOODS-RD-REW","Road freight transport for hire and reward","1993","1993","TONNEKM","Tonnes-kilometres","6","Millions",,,20567,,
"POL","Poland","T-GOODS-RD-REW","Road freight transport for hire and reward","1994","1994","TONNEKM","Tonnes-kilometres","6","Millions",,,23995,,
"POL","Poland","T-GOODS-RD-REW","Road freight transport for hire and reward","1995","1995","TONNEKM","Tonnes-kilometres","6","Millions",,,28178,,
"POL","Poland","T-GOODS-RD-REW","Road freight transport for hire and reward","1996","1996","TONNEKM","Tonnes-kilometres","6","Millions",,,34386,,
"POL","Poland","T-GOODS-RD-REW","Road freight transport for hire and reward","1997","1997","TONNEKM","Tonnes-kilometres","6","Millions",,,37914,,
"POL","Poland","T-GOODS-RD-REW","Road freight transport for hire and reward","1998","1998","TONNEKM","Tonnes-kilometres","6","Millions",,,43550,,
"POL","Poland","T-GOODS-RD-REW","Road freight transport for hire and reward","1999","1999","TONNEKM","Tonnes-kilometres","6","Millions",,,45046,,
"POL","Poland","T-GOODS-RD-REW","Road freight transport for hire and reward","2000","2000","TONNEKM","Tonnes-kilometres","6","Millions",,,46892,,
"POL","Poland","T-GOODS-RD-REW","Road freight transport for hire and reward","2001","2001","TONNEKM","Tonnes-kilometres","6","Millions",,,48439,,
"POL","Poland","T-GOODS-RD-REW","Road freight transport for hire and reward","2002","2002","TONNEKM","Tonnes-kilometres","6","Millions",,,50422,,
"POL","Poland","T-GOODS-RD-REW","Road freight transport for hire and reward","2003","2003","TONNEKM","Tonnes-kilometres","6","Millions",,,53102,,
"POL","Poland","T-GOODS-RD-REW","Road freight transport for hire and reward","2004","2004","TONNEKM","Tonnes-kilometres","6","Millions",,,83087,"B","Break"
"POL","Poland","T-GOODS-RD-REW","Road freight transport for hire and reward","2005","2005","TONNEKM","Tonnes-kilometres","6","Millions",,,92866,,
"POL","Poland","T-GOODS-RD-REW","Road freight transport for hire and reward","2006","2006","TONNEKM","Tonnes-kilometres","6","Millions",,,107920,,
"POL","Poland","T-GOODS-RD-REW","Road freight transport for hire and reward","2007","2007","TONNEKM","Tonnes-kilometres","6","Millions",,,128494,,
"POL","Poland","T-GOODS-RD-REW","Road freight transport for hire and reward","2008","2008","TONNEKM","Tonnes-kilometres","6","Millions",,,141140,,
"POL","Poland","T-GOODS-RD-REW","Road freight transport for hire and reward","2009","2009","TONNEKM","Tonnes-kilometres","6","Millions",,,152777,,
"POL","Poland","T-GOODS-RD-REW","Road freight transport for hire and reward","2010","2010","TONNEKM","Tonnes-kilometres","6","Millions",,,173126,,
"POL","Poland","T-GOODS-RD-REW","Road freight transport for hire and reward","2011","2011","TONNEKM","Tonnes-kilometres","6","Millions",,,178426,,
"POL","Poland","T-GOODS-RD-REW","Road freight transport for hire and reward","2012","2012","TONNEKM","Tonnes-kilometres","6","Millions",,,193860,,
"POL","Poland","T-GOODS-RD-REW","Road freight transport for hire and reward","2013","2013","TONNEKM","Tonnes-kilometres","6","Millions",,,216155,,
"POL","Poland","T-GOODS-RD-REW","Road freight transport for hire and reward","2014","2014","TONNEKM","Tonnes-kilometres","6","Millions",,,220483,"B","Break"
"POL","Poland","T-GOODS-RD-REW","Road freight transport for hire and reward","2015","2015","TONNEKM","Tonnes-kilometres","6","Millions",,,232371,,
"POL","Poland","T-GOODS-RD-REW","Road freight transport for hire and reward","2016","2016","TONNEKM","Tonnes-kilometres","6","Millions",,,261560,,
"POL","Poland","T-GOODS-RD-REW","Road freight transport for hire and reward","2017","2017","TONNEKM","Tonnes-kilometres","6","Millions",,,302259,,
"POL","Poland","T-GOODS-RD-REW","Road freight transport for hire and reward","2018","2018","TONNEKM","Tonnes-kilometres","6","Millions",,,329529,,
"POL","Poland","T-GOODS-RD-REW","Road freight transport for hire and reward","2019","2019","TONNEKM","Tonnes-kilometres","6","Millions",,,342864,,
"POL","Poland","T-GOODS-RD-REW","Road freight transport for hire and reward","2020","2020","TONNEKM","Tonnes-kilometres","6","Millions",,,414782,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","1980","1980","TONNEKM","Tonnes-kilometres","6","Millions",,,5635,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","1981","1981","TONNEKM","Tonnes-kilometres","6","Millions",,,5496,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","1982","1982","TONNEKM","Tonnes-kilometres","6","Millions",,,5185,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","1983","1983","TONNEKM","Tonnes-kilometres","6","Millions",,,5252,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","1984","1984","TONNEKM","Tonnes-kilometres","6","Millions",,,5182,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","1985","1985","TONNEKM","Tonnes-kilometres","6","Millions",,,5122,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","1986","1986","TONNEKM","Tonnes-kilometres","6","Millions",,,5663,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","1987","1987","TONNEKM","Tonnes-kilometres","6","Millions",,,5522,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","1988","1988","TONNEKM","Tonnes-kilometres","6","Millions",,,5545,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","1989","1989","TONNEKM","Tonnes-kilometres","6","Millions",,,6035,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","1990","1990","TONNEKM","Tonnes-kilometres","6","Millions",,,5719,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","1991","1991","TONNEKM","Tonnes-kilometres","6","Millions",,,5741,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","1992","1992","TONNEKM","Tonnes-kilometres","6","Millions",,,5783,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","1993","1993","TONNEKM","Tonnes-kilometres","6","Millions",,,5670,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","1994","1994","TONNEKM","Tonnes-kilometres","6","Millions",,,5827,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","1995","1995","TONNEKM","Tonnes-kilometres","6","Millions",,,6095,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","1996","1996","TONNEKM","Tonnes-kilometres","6","Millions",,,6886,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","1997","1997","TONNEKM","Tonnes-kilometres","6","Millions",,,7520,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","1998","1998","TONNEKM","Tonnes-kilometres","6","Millions",,,8669,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","1999","1999","TONNEKM","Tonnes-kilometres","6","Millions",,,10801,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","2000","2000","TONNEKM","Tonnes-kilometres","6","Millions",,,12839,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","2001","2001","TONNEKM","Tonnes-kilometres","6","Millions",,,12921,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","2002","2002","TONNEKM","Tonnes-kilometres","6","Millions",,,14874,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","2003","2003","TONNEKM","Tonnes-kilometres","6","Millions",,,16296,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","2004","2004","TONNEKM","Tonnes-kilometres","6","Millions",,,17688,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","2005","2005","TONNEKM","Tonnes-kilometres","6","Millions",,,18455,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","2006","2006","TONNEKM","Tonnes-kilometres","6","Millions",,,17893,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","2007","2007","TONNEKM","Tonnes-kilometres","6","Millions",,,19275,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","2008","2008","TONNEKM","Tonnes-kilometres","6","Millions",,,17393,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","2009","2009","TONNEKM","Tonnes-kilometres","6","Millions",,,12147,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","2010","2010","TONNEKM","Tonnes-kilometres","6","Millions",,,11016,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","2011","2011","TONNEKM","Tonnes-kilometres","6","Millions",,,10046,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","2012","2012","TONNEKM","Tonnes-kilometres","6","Millions",,,9986,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","2013","2013","TONNEKM","Tonnes-kilometres","6","Millions",,,9237,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","2014","2014","TONNEKM","Tonnes-kilometres","6","Millions",,,9872,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","2015","2015","TONNEKM","Tonnes-kilometres","6","Millions",,,9940,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","2016","2016","TONNEKM","Tonnes-kilometres","6","Millions",,,11665,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","2017","2017","TONNEKM","Tonnes-kilometres","6","Millions",,,11858,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","2018","2018","TONNEKM","Tonnes-kilometres","6","Millions",,,11611,,
"IRL","Ireland","T-GOODS-TOT-INLD","Total inland freight transport","2019","2019","TONNEKM","Tonnes-kilometres","6","Millions",,,12475,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","1970","1970","TONNEKM","Tonnes-kilometres","6","Millions",,,7816,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","1971","1971","TONNEKM","Tonnes-kilometres","6","Millions",,,7328,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","1972","1972","TONNEKM","Tonnes-kilometres","6","Millions",,,7490,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","1973","1973","TONNEKM","Tonnes-kilometres","6","Millions",,,8183,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","1974","1974","TONNEKM","Tonnes-kilometres","6","Millions",,,9146,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","1975","1975","TONNEKM","Tonnes-kilometres","6","Millions",,,6757,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","1976","1976","TONNEKM","Tonnes-kilometres","6","Millions",,,6648,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","1977","1977","TONNEKM","Tonnes-kilometres","6","Millions",,,6485,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","1978","1978","TONNEKM","Tonnes-kilometres","6","Millions",,,7119,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","1979","1979","TONNEKM","Tonnes-kilometres","6","Millions",,,8535,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","1980","1980","TONNEKM","Tonnes-kilometres","6","Millions",,,7999,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","1981","1981","TONNEKM","Tonnes-kilometres","6","Millions",,,7528,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","1982","1982","TONNEKM","Tonnes-kilometres","6","Millions",,,6788,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","1983","1983","TONNEKM","Tonnes-kilometres","6","Millions",,,6870,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","1984","1984","TONNEKM","Tonnes-kilometres","6","Millions",,,7905,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","1985","1985","TONNEKM","Tonnes-kilometres","6","Millions",,,8254,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","1986","1986","TONNEKM","Tonnes-kilometres","6","Millions",,,7423,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","1987","1987","TONNEKM","Tonnes-kilometres","6","Millions",,,7266,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","1988","1988","TONNEKM","Tonnes-kilometres","6","Millions",,,7694,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","1989","1989","TONNEKM","Tonnes-kilometres","6","Millions",,,8049,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","1990","1990","TONNEKM","Tonnes-kilometres","6","Millions",,,8354,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","1991","1991","TONNEKM","Tonnes-kilometres","6","Millions",,,8187,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","1992","1992","TONNEKM","Tonnes-kilometres","6","Millions",,,8346,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","1993","1993","TONNEKM","Tonnes-kilometres","6","Millions",,,7581,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","1994","1994","TONNEKM","Tonnes-kilometres","6","Millions",,,8081,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","1995","1995","TONNEKM","Tonnes-kilometres","6","Millions",,,7287,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","1996","1996","TONNEKM","Tonnes-kilometres","6","Millions",,,7244,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","1997","1997","TONNEKM","Tonnes-kilometres","6","Millions",,,7465,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","1998","1998","TONNEKM","Tonnes-kilometres","6","Millions",,,7600,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","1999","1999","TONNEKM","Tonnes-kilometres","6","Millions",,,7392,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","2000","2000","TONNEKM","Tonnes-kilometres","6","Millions",,,7674,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","2001","2001","TONNEKM","Tonnes-kilometres","6","Millions",,,7080,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","2002","2002","TONNEKM","Tonnes-kilometres","6","Millions",,,7276,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","2003","2003","TONNEKM","Tonnes-kilometres","6","Millions",,,7293,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","2004","2004","TONNEKM","Tonnes-kilometres","6","Millions",,,7691,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","2005","2005","TONNEKM","Tonnes-kilometres","6","Millions",,,8042,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","2006","2006","TONNEKM","Tonnes-kilometres","6","Millions",,,8587,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","2007","2007","TONNEKM","Tonnes-kilometres","6","Millions",,,8148,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","2008","2008","TONNEKM","Tonnes-kilometres","6","Millions",,,8469,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","2009","2009","TONNEKM","Tonnes-kilometres","6","Millions",,,5947,,
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","2010","2010","TONNEKM","Tonnes-kilometres","6","Millions",,,6264,"E","Estimated value"
"BEL","Belgium","T-GOODS-RL-TOT","Rail freight transport","2011","2011","TONNEKM","Tonnes-kilometres","6","Millions",,,6698,"E","Estimated value"
"BLR","Belarus","T-GOODS-PP-TOT","Pipelines transport","1996","1996","TONNEKM","Tonnes-kilometres","6","Millions",,,44327,,
"BLR","Belarus","T-GOODS-PP-TOT","Pipelines transport","1997","1997","TONNEKM","Tonnes-kilometres","6","Millions",,,42666,,
"BLR","Belarus","T-GOODS-PP-TOT","Pipelines transport","1998","1998","TONNEKM","Tonnes-kilometres","6","Millions",,,46422,,
"BLR","Belarus","T-GOODS-PP-TOT","Pipelines transport","1999","1999","TONNEKM","Tonnes-kilometres","6","Millions",,,48873,,
"BLR","Belarus","T-GOODS-PP-TOT","Pipelines transport","2000","2000","TONNEKM","Tonnes-kilometres","6","Millions",,,52659,,
"BLR","Belarus","T-GOODS-PP-TOT","Pipelines transport","2001","2001","TONNEKM","Tonnes-kilometres","6","Millions",,,56264,,
"BLR","Belarus","T-GOODS-PP-TOT","Pipelines transport","2002","2002","TONNEKM","Tonnes-kilometres","6","Millions",,,57040,,
"BLR","Belarus","T-GOODS-PP-TOT","Pipelines transport","2003","2003","TONNEKM","Tonnes-kilometres","6","Millions",,,62733,,
"BLR","Belarus","T-GOODS-PP-TOT","Pipelines transport","2004","2004","TONNEKM","Tonnes-kilometres","6","Millions",,,69309,,
"BLR","Belarus","T-GOODS-PP-TOT","Pipelines transport","2005","2005","TONNEKM","Tonnes-kilometres","6","Millions",,,74261,,
"BLR","Belarus","T-GOODS-PP-TOT","Pipelines transport","2006","2006","TONNEKM","Tonnes-kilometres","6","Millions",,,73631,,
"BLR","Belarus","T-GOODS-PP-TOT","Pipelines transport","2007","2007","TONNEKM","Tonnes-kilometres","6","Millions",,,70835,,
"BLR","Belarus","T-GOODS-PP-TOT","Pipelines transport","2008","2008","TONNEKM","Tonnes-kilometres","6","Millions",,,67871,,
"BLR","Belarus","T-GOODS-PP-TOT","Pipelines transport","2009","2009","TONNEKM","Tonnes-kilometres","6","Millions",,,64785,,
"BLR","Belarus","T-GOODS-PP-TOT","Pipelines transport","2010","2010","TONNEKM","Tonnes-kilometres","6","Millions",,,65743,,
"BLR","Belarus","T-GOODS-PP-TOT","Pipelines transport","2011","2011","TONNEKM","Tonnes-kilometres","6","Millions",,,65258,,
"BLR","Belarus","T-GOODS-PP-TOT","Pipelines transport","2012","2012","TONNEKM","Tonnes-kilometres","6","Millions",,,61134,,
"BLR","Belarus","T-GOODS-PP-TOT","Pipelines transport","2013","2013","TONNEKM","Tonnes-kilometres","6","Millions",,,61220,,
"BLR","Belarus","T-GOODS-PP-TOT","Pipelines transport","2014","2014","TONNEKM","Tonnes-kilometres","6","Millions",,,59704,,
"BLR","Belarus","T-GOODS-PP-TOT","Pipelines transport","2015","2015","TONNEKM","Tonnes-kilometres","6","Millions",,,60552,,
"BLR","Belarus","T-GOODS-PP-TOT","Pipelines transport","2016","2016","TONNEKM","Tonnes-kilometres","6","Millions",,,59345,,
"BLR","Belarus","T-GOODS-PP-TOT","Pipelines transport","2017","2017","TONNEKM","Tonnes-kilometres","6","Millions",,,57708,,
"BLR","Belarus","T-GOODS-PP-TOT","Pipelines transport","2018","2018","TONNEKM","Tonnes-kilometres","6","Millions",,,58071,,
"BLR","Belarus","T-GOODS-PP-TOT","Pipelines transport","2019","2019","TONNEKM","Tonnes-kilometres","6","Millions",,,54039,,
"BLR","Belarus","T-GOODS-PP-TOT","Pipelines transport","2020","2020","TONNEKM","Tonnes-kilometres","6","Millions",,,51854,,
"LVA","Latvia","T-CONT-RL-TEU","Rail containers transport (TEU)","1992","1992","NBR","Number","0","Units",,,32576,,
"LVA","Latvia","T-CONT-RL-TEU","Rail containers transport (TEU)","1993","1993","NBR","Number","0","Units",,,17225,,
"LVA","Latvia","T-CONT-RL-TEU","Rail containers transport (TEU)","1994","1994","NBR","Number","0","Units",,,14004,,
"LVA","Latvia","T-CONT-RL-TEU","Rail containers transport (TEU)","1995","1995","NBR","Number","0","Units",,,10809,,
"LVA","Latvia","T-CONT-RL-TEU","Rail containers transport (TEU)","1996","1996","NBR","Number","0","Units",,,13542,,
"LVA","Latvia","T-CONT-RL-TEU","Rail containers transport (TEU)","1997","1997","NBR","Number","0","Units",,,9499,,
"LVA","Latvia","T-CONT-RL-TEU","Rail containers transport (TEU)","1998","1998","NBR","Number","0","Units",,,6711,,
"LVA","Latvia","T-CONT-RL-TEU","Rail containers transport (TEU)","1999","1999","NBR","Number","0","Units",,,10437,,
"LVA","Latvia","T-CONT-RL-TEU","Rail containers transport (TEU)","2000","2000","NBR","Number","0","Units",,,9864,,
"LVA","Latvia","T-CONT-RL-TEU","Rail containers transport (TEU)","2001","2001","NBR","Number","0","Units",,,11305,,
"LVA","Latvia","T-CONT-RL-TEU","Rail containers transport (TEU)","2002","2002","NBR","Number","0","Units",,,16439,,
"LVA","Latvia","T-CONT-RL-TEU","Rail containers transport (TEU)","2003","2003","NBR","Number","0","Units",,,19605,,
"LVA","Latvia","T-CONT-RL-TEU","Rail containers transport (TEU)","2004","2004","NBR","Number","0","Units",,,23484,,
"LVA","Latvia","T-CONT-RL-TEU","Rail containers transport (TEU)","2005","2005","NBR","Number","0","Units",,,25199,,
"LVA","Latvia","T-CONT-RL-TEU","Rail containers transport (TEU)","2006","2006","NBR","Number","0","Units",,,32657,,
"LVA","Latvia","T-CONT-RL-TEU","Rail containers transport (TEU)","2007","2007","NBR","Number","0","Units",,,55334,,
"LVA","Latvia","T-CONT-RL-TEU","Rail containers transport (TEU)","2008","2008","NBR","Number","0","Units",,,52759,,
"LVA","Latvia","T-CONT-RL-TEU","Rail containers transport (TEU)","2009","2009","NBR","Number","0","Units",,,71142,,
"LVA","Latvia","T-CONT-RL-TEU","Rail containers transport (TEU)","2010","2010","NBR","Number","0","Units",,,98223,,
"LVA","Latvia","T-CONT-RL-TEU","Rail containers transport (TEU)","2011","2011","NBR","Number","0","Units",,,101099,,
"LVA","Latvia","T-CONT-RL-TEU","Rail containers transport (TEU)","2012","2012","NBR","Number","0","Units",,,111117,,
"LVA","Latvia","T-CONT-RL-TEU","Rail containers transport (TEU)","2013","2013","NBR","Number","0","Units",,,97710,,
"LVA","Latvia","T-CONT-RL-TEU","Rail containers transport (TEU)","2014","2014","NBR","Number","0","Units",,,97028,,
"LVA","Latvia","T-CONT-RL-TEU","Rail containers transport (TEU)","2015","2015","NBR","Number","0","Units",,,69813,,
"LVA","Latvia","T-CONT-RL-TEU","Rail containers transport (TEU)","2016","2016","NBR","Number","0","Units",,,56339,,
"LVA","Latvia","T-CONT-RL-TEU","Rail containers transport (TEU)","2017","2017","NBR","Number","0","Units",,,54736,,
"LVA","Latvia","T-CONT-RL-TEU","Rail containers transport (TEU)","2018","2018","NBR","Number","0","Units",,,64029,,
"LVA","Latvia","T-CONT-RL-TEU","Rail containers transport (TEU)","2019","2019","NBR","Number","0","Units",,,66738,,
"LVA","Latvia","T-CONT-RL-TEU","Rail containers transport (TEU)","2020","2020","NBR","Number","0","Units",,,65345,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","1970","1970","TONNEKM","Tonnes-kilometres","6","Millions",,,1672000,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","1971","1971","TONNEKM","Tonnes-kilometres","6","Millions",,,1774000,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","1972","1972","TONNEKM","Tonnes-kilometres","6","Millions",,,1856000,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","1973","1973","TONNEKM","Tonnes-kilometres","6","Millions",,,1995000,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","1974","1974","TONNEKM","Tonnes-kilometres","6","Millions",,,2097000,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","1975","1975","TONNEKM","Tonnes-kilometres","6","Millions",,,2192000,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","1976","1976","TONNEKM","Tonnes-kilometres","6","Millions",,,2228000,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","1977","1977","TONNEKM","Tonnes-kilometres","6","Millions",,,2245000,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","1978","1978","TONNEKM","Tonnes-kilometres","6","Millions",,,2312000,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","1979","1979","TONNEKM","Tonnes-kilometres","6","Millions",,,2248000,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","1980","1980","TONNEKM","Tonnes-kilometres","6","Millions",,,2316000,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","1981","1981","TONNEKM","Tonnes-kilometres","6","Millions",,,2356000,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","1982","1982","TONNEKM","Tonnes-kilometres","6","Millions",,,2322000,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","1983","1983","TONNEKM","Tonnes-kilometres","6","Millions",,,2421000,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","1984","1984","TONNEKM","Tonnes-kilometres","6","Millions",,,2441000,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","1985","1985","TONNEKM","Tonnes-kilometres","6","Millions",,,2506000,,
